177,Cos’è lo stato detached in Hibernate?,"Un oggetto è in stato detached quando la sessione hibernate è chiusa, e quindi non è più gestito da essa. Successivamente possiamo anche “legarlo” ad una nuova  sessione e renderlo persistente."
178,Cos’è Maven?,"Maven, prodotto della Apache Software Foundation, è uno strumento di build automation utilizzato nella gestione di progetti Java. Ossia le seguenti (principali) fasi vengono automatizzate da Maven:      • compilazione      • importazione librerie     • packaging      • esecuzione di test per garantire il funzionamento del software     • deployment sui sistemi      • documentazione relativa al progetto portato a termine.   In questo modo il carico di lavoro del programmatore viene ridotto e diminuendo le possibilità di errore da parte dello stesso. "
179,Cos’è un repository in Maven?,"Un repository è un posto dove vengono salvati le dipendenze richieste dai vari progetti. Più precisamente, Maven si basa su due tipologie di repository: remoti e locali. Il repository locale è una sorta di cache che replica solo le librerie richieste (direttamente o indirettamente) dai nostri progetti. Questo ci consente di lavorare offline fin tanto che non decidiamo di aggiungere una nuova dipendenza alla nostra applicazione. Viene creato nella propria macchina nel momento in cui installiamo Maven. Ogni volta che lanciamo la compilazione di un progetto, Maven legge dal pom.xml le dipendenze dichiarate e cerca di recuperarle prima di tutto dal repository locale. Se i jar richiesti non sono presenti localmente, Maven si collega al repository centrale (http://repo.maven.apache.org per gli USA e http://uk.maven.org/ in UK), e scarica i pacchetti nel repository locale."
180,Cos’è un archetipo in Maven?,Un archetipo è un template per creare progetti Maven con determinate caratteristiche.
181,Cos'è un POM?,POM è l'abbreviazione di Project Object Model. È un file XML con nome pom.xml. Contiene i dettagli e la configurazione utilizzati da Maven per buildare il progetto.
182,Cos'è un artefatto Maven?,"Un artefatto Maven è un file che viene deployato nel repository. Nella maggior parte dei casi si tratta di un file JAR. Quando un progetto viene buildato, Maven crea uno o più artefatti.  Ogni artefatto in Maven ha un groupID gruppo, un ID artefatto e una versione Dello stesso. Questi tre attributi identificano in modo univoco un artefatto. In Maven, specifichiamo le dipendenze di un progetto come artefatti."
183,Quali sono i diversi scope che può avere una dipendenza Maven?,"Per ogni dipendenza è possibile anche definire uno scope:     • compile (default) – le dipendenze vengono inserite nella cartella lib del progetto.     • provided – è simile a compile, ma prevede che a runtime le dipendenze siano rese  disponibili dall’ambiente di esecuzione.     • runtime – le dipendenze sono richieste solo in esecuzione     • test – le dipendenze sono richieste solo per la compilazione e l’esecuzione dei test     • system – la dipendenza non viene recuperata tramite repository, ma ne viene esplicitamente dichiarata la posizione locale"
184,Quali sono i livelli di logging?,"    • OFF: Il livello più alto possibile, viene usato per disattivare i log.     • FATAL: Errore importante che causa un prematuro termine dell'esecuzione. Ci si aspetta che questo sia visibile immediatamente all'operatore.     • ERROR: Un errore di esecuzione o una condizione imprevista. Anche questo deve essere immediatamente segnalato.     • WARN: Usato per ogni condizione inaspettata o anomalia di esecuzione, che però non necessariamente ha comportato un errore.     • INFO: Usato per segnalare eventi di esecuzione (esempio: startup/shutdown). Deve essere segnalato ma poi non mantenuto per tanto tempo.     • DEBUG: Usato nella fase di debug del programma. Viene riportato nel file di log.     • TRACE: Alcune informazioni dettagliate. Ci si aspetta che venga scritto esclusivamente nei file di log."
185,"Web Service Soap e Rest, quali sono le differenze?","SOAP:     • Può operare anche con sistemi che vanno da al di fuori del mondo web, quindi può lavorare anche con protocolli diversi dall’http.      • Presenta moduli di sicurezza incorporati, aumentandone la sicurezza.  REST, invece, è generalmente più facile da utilizzare, oltre ad essere più flessibile. Rispetto a SOAP presenta i seguenti vantaggi:     • Curva di apprendimento più piccola.     • REST che richiede l’uso di HTTP.     • Efficiente, poiché mentre SOAP utilizza XML per tutti i messaggi, REST può utilizzare formati di messaggio più piccoli.     • È veloce.     • Più vicino ad altre tecnologie Web nella filosofia di progettazione."
186,In quale cartella si trova il repository locale  di Maven?,La posizione di default è <cartella utente> .m2. Esempio: C:\Users\Pinco Pallo\.m2
187,Cos’è Json?,JSON (JavaScript Object Notation) è un formato per lo scambio di dati. E' basato su due strutture: • Un insieme di coppie nome/valore. • Un elenco ordinato di valori (array)
188,Cos’è JNDI?,JNDI è un acronimo che sta per Java Naming and Directory Interface. È un insieme di API (Application Programming Interface) che consentono di interfacciarsi con dei servizi che forniscono un oggetto in base al suo nome. 
189,Cos’è una query Sql annidata?,Una query può essere annidata all’interno di  un’altra query. Esempio di query annidata nel where: select *  from Studenti where matricola Not in (Select DISTINCT rif_matricola from Esami)  Esempio di query annidata nel from: select MAX(tot_salario) from (select SUM(salario) as tot_salario    from Lavoratori    group by settore);
190,Cos’è JPA?,"JPA  (Java Persistence API) è una specifica Java per l’accesso, la persistenza e la gestione dei dati tra oggetti Java e database relazionali"
191,Quale è il rapporto tra Jpa e Hibernate?,"Jpa è una specifica, Hibernate implementa questa specifica."
192,Quali sono i vantaggi nell’usare JPA?,"Il vantaggio offerto da JPA consiste nell’abilitare un mapping oggetti-relazioni attraverso annotazioni o XML standard, definendo come avviene il mapping tra classi Java e tabelle di un database relazionale. JPA definisce inoltre le API di un EntityManager, il cui scopo è la gestione a runtime di queries e transazioni su oggetti resi persistenti."
193,Cos’è una entity?,"E’ una normale classe Java mappata su una o più tabelle, in modo che i valori delle variabili di istanza dei suoi oggetti vengano salvati come record dall’entity manager."
194,Cos’è un ORM?,"Un ORM (Object Relational Mapping) è un sistema per mappare classi e oggetti Java su tabelle e record di un database relazionale, offrendo le operazioni di salvataggio, aggiornamento, cancellazione e recupero di oggetti/dati."
195,Cos’è l’operazione di lookup?,"In JNDI, l’operazione di ottenimento di un oggetto tramite un nome è detta lookup. Esempi di lookup sono l’invocazione di un ejb:    String jndi = ""java:jboss/exported/HelloWorldEJBSession/HelloStateless!com.HelloStatelessRemote"";    HelloStatelessRemote ee = (HelloStatelessRemote) context.lookup(jndi);   O l’invocazione di un datasource:    DataSource ds = (DataSource) new InitialContext().lookup(""java:jboss/datasources/MySqlDS""); "
196,Che cos’è un wsdl?,"Il Web Service Definition Language (WSDL) è un linguaggio basato su XML che descrive un WS, come ad esempio gli aspetti quali l'indirizzo fisico del servizio, le operazioni supportate, tipologia dei messaggi per ogni operazione. E’ una specie di carta d’identità del WS, che ci mostra, tra le altre cose, cosa fa e cosa vuole in input/output."
197,Come è composto internamente un wsdl?,"Gli elementi principali del WSDL sono:     • <types>, i tipi di dati trasmessi     • <message>, come sono composti i messaggi trasmessi     • <portType>, elenca le operazioni del WS e quali messaggi ha in input e output.     • <binding>, esprime come i messaggi SOAP vengano mappati sul protocollo di trasporto sottostante (http, smtp, etc)  e la codifica.     • <service>, mostra l’url, endpoint, dov’è il servizio è esposto."
198,Che cos’è SVN?,"Quando si deve lavorare in un team o gestire il lavoro di più persone si ha l’esigenza di “tracciare” e di avere l’ultima “working copy” ovvero la copia contenente tutte le modifiche effettuate dai vari collaboratori dall’inizio del progetto ad oggi.  Senza un sistema di version control bisognerebbe spendere tempo prezioso a farsi dare gli ultimi file modificati interpellando uno ad uno tutti i membri del team. Oltre a fornire i file modificati i membri del team dovrebbero anche rilasciare un changelog con tutte le modifiche effettuate.  Per fortuna ci vengono in aiuto i sistemi di version control (ovvero controllo di versione). Ne esistono svariati, il più famoso è SubVersion (noto anche come SVN)."
199,Cos’è una transazione?,"Una transazione è una sequenza di operazioni che, se eseguita in modo corretto, produce una variazione in una base di dati. In caso di successo, il risultato delle operazioni deve essere permanente o persistente, mentre in caso di insuccesso si deve tornare allo stato precedente all'inizio della transazione."
200,Cos’è una transazione ACID?,"Le transazioni devono avere  le seguenti proprietà dette ACID ( acronimo di Atomicity, Consistency, Isolation, e Durability):     • Atomicità: la transazione deve essere eseguita nella sua interezza;     • Consistenza: al termine della esecuzione di una transazione il database deve essere consistente, ossia non devono essere violati eventuali vincoli di integrità sui dati;     • Isolamento: ogni transazione deve essere eseguita indipendentemente dalle altre.     • Durabilità: detta anche persistenza, quando la transazione è terminata i cambiamenti prodotti non devono essere persi."
201,Cos’è un EJB Session?,"Sono oggetti che gestiscono l'elaborazione delle informazioni sul server  in maniera transazionale e sicura. Sono composti da una classe e due  interfacce. Per poter invocare un EJB Session bisogna avere una delle interfacce. Le interfacce sono dette locali o remote, in basa a dove permettono di  richiamare il session. Da remoto vengono utilizzati i protocolli distribuiti come RMI-IIOP (Remote Method Invocation o RMI è una tecnologia che consente l'invocazione remota dei metodi); Gli EJB Session sono transazionali, ossia permettono di gestire le transazioni. Esistono due tipi di session bean:     • stateful:  viene mantenuto lo stato fra una richiesta e l’altra del client, ossia tutti i campi   dell'EJB Session saranno salvati   per la successiva richiesta dello stesso client.     • stateless: non viene mantenuto alcun stato. "
202,Cos’è un Web Services?,I Web Service o servizi web sono delle funzionalità esposte da un server che possono  essere invocate da altri computer via rete e a seguito di elaborazione restituiscono un risultato. Esistono due tipi di web services: Soap e Rest.
203,Cosa sono i Datasource?,"I datasource sono uno strumento molto utile che permette di disaccoppiare la sorgente dati e le classi utilizzate per la gestione delle query SQL, permettendo cosi di non memorizzare la username e la password sui dispositivi client.   Inoltre, ottimizza l’uso delle connessioni; stabilire una connessione con una base di dati è un'operazione molto costosa, dal punto di vista delle risorse richieste. E’ necessario caricare il driver del database, stabilire una comunicazione bidirezionale sicura fra l'applicazione che deve accedere ai dati e il database stesso, eseguire una procedura di autenticazione. Il datasource risolve questo grazie al meccanismo di pooling, ossia quando un client richiede una nuova connessione se ne esiste una già disponibile si usa quella altrimenti se ne crea una nuova, fino a un certo numero massimo."
204,Cos’è un Web Service Soap?,"E’ un web service basato sul protocollo SOAP, ovvero Simple Object Access Protocol. Il protocollo SOAP (Simple Object Access Protocol) definisce un protocollo per lo scambio di messaggi tra applicazioni.  SOAP utilizza HTTP come protocollo di trasporto, ma non è limitato nè vincolato ad esso, dal momento che può benissimo usare altri protocolli di trasporto, anche se la maggior parte dei web services usano  HTTP. Un messaggio SOAP (basato sul formato xml) è strutturato da un header ed un body.  Il segmento header è facoltativo e contiene meta-informazioni quali ad esempio la sicurezza, etc. Il segmento body, invece, è obbligatorio e trasporta i dati richiesti (payload)."
205,Cos’è un web service Rest?,"Restful Web Services è un'architettura client-server stateless in cui i servizi Web sono risorse e possono essere identificati dai loro URI. Le applicazioni client REST possono utilizzare i metodi HTTP GET / POST per invocare i servizi Web Restful. REST non specifica alcun protocollo specifico da utilizzare, ma in quasi tutti i casi viene utilizzato su HTTP / HTTPS. Possiamo utilizzare XML, JSON, testo o qualsiasi altro tipo di dati per le request e response. "
206,"In sql, cosa indica la keyword count()?",La funziona count() ritorna il numero di righe selezionate. Sintassi: SELECT COUNT(column_name) FROM table_name WHERE condition;  Esempio: SELECT  COUNT(*) FROM film WHERE anno_produzione > 1990  Ritorna il numero di film prodotti dopo il 1990
207,"In Sql, cosa indica la parola chiave Max?",La funzione Max(nome_colonna) trova il Massimo valore della Colonna numerica indicata tra parentesi. Sintassi SELECT MAX(column_name) FROM table_name WHERE condition;  Esempio: SELECT  max(sale.Posti) FROM sale Restituisce la sala con maggior numero di posti
208,Quali sono i tipi di join sql più importanti?,"Esistono tre importanti tipi di JOIN:  INNER JOIN OUTER JOIN CROSS JOIN  Per comprendere le differenze tra le diverse tipologie di JOIN supponiamo di operare su un database dove abbiamo definito due tabelle denominate ""Dipendenti"" e ""Aree"". Il legame tra le due tabelle è costituito dal campo ""IdArea"" che indica l’area aziendale a cui ogni dipendente appartiene (ma non necessariamente tutti i dipendenti sono associati ad un’area aziendale come vedremo).
Inner Join Questo tipo di JOIN restituisce tutte le righe delle tabelle coinvolte in cui esista una corrispondenza tra i valori delle colonne presenti nella clausola ON.  SELECT D.IdDipendente,D.Nome,D.Cognome,A.NomeArea FROM dbo.Dipendenti D     INNER JOIN dbo.Aree A       ON A.IdArea = D.IdArea 
Con l’INNER JOIN vengono escluse quelle righe della tabella Dipendenti che non hanno una corrispondenza con la tabella Aree in base al campo specificato nella clausola ON del JOIN (quindi IdArea)

Outer Join A sua volta l’OUTER JOIN in SQL Server può essere di tre tipi:  LEFT OUTER JOIN RIGHT OUTER JOIN FULL OUTER JOIN  Questo tipo di JOIN si usa quando si desidera selezionare tutte le righe della tabella che si trova a sinistra (LEFT) o a destra (RIGHT) della clausola di JOIN o quando si desidera selezionare tutte le righe di entrambe (FULL), indipendentemente dalla corrispondenza tra i campi presenti nella clausola ON.  LEFT OUTER JOIN Nel nostro caso potremmo utilizzare questo tipo di JOIN se vogliamo ottenere id, nome, cognome e area di tutti i dipendenti indipendentemente dal fatto che essi siano assegnati effettivamente ad un’area. Per fare ciò basta sostituire nella query che abbiamo visto in precedenza alla clausola INNER JOIN la clausola LEFT OUTER JOIN  SELECT D.IdDipendente,D.Nome,D.Cognome,A.NomeArea FROM dbo.Dipendenti D     LEFT OUTER JOIN dbo.Aree A       ON A.IdArea = D.IdArea
RIGHT OUTER JOIN Supponiamo adesso di voler visualizzare il nome di tutte le aree aziendali indipendentemente dal fatto che ad esse appartengano dipendenti. Potremmo allora scrivere:  SELECT A.NomeArea,D.IdDipendente,D.Nome,D.Cognome FROM dbo.Dipendenti D     RIGHT OUTER JOIN dbo.Aree A       ON A.IdArea = D.IdArea
FULL OUTER JOIN Se invece vogliamo ottenere tutti i dati di entrambe le tabelle indipendentemente dall’esistenza di una corrispondenza tra le stesse possiamo utilizzare il FULL OUTER JOIN:  SELECT D.IdDipendente,D.Nome,D.Cognome,A.NomeArea FROM dbo.Dipendenti D     FULL OUTER JOIN dbo.Aree A       ON A.IdArea = D.IdArea
 CROSS JOIN  Questo tipo di join combina tutte le righe della tabella a sinistra con tutte le righe della tabella a destra e serve quando si desidera selezionare tutte le possibili combinazioni di righe e colonne da entrambe le tabelle. Quindi se nelle nostra tabelle abbiamo rispettivamente 6 e 4 righe il risultato di questo tipo di JOIN darà 24 righe (6x4):  SELECT D.IdDipendente,D.Nome,D.Cognome,A.NomeArea FROM dbo.Dipendenti D     CROSS JOIN dbo.Aree A"
209,Come funziona la Group By in Sql?,"Questa clausola ci permette di formare dei sottoinsiemi per le colonne specificate, in cui in genere si applicano delle operazioni matematiche.  select regista, count(*) from film group by regista;  Per ogni regista si vede il numero di film che ha fatto
"
210,Come funziona Having in Sql?,"La clausola HAVING imposta condizioni per la clausola GROUP BY secondo una modalità simile a quella dell'interazione della clausola WHERE con l'istruzione SELECT. La clausola HAVING è analoga alla clausola WHERE ma è applicabile solo ai gruppi come insieme, ossia alle righe nel set di risultati che rappresentano i gruppi, mentre la clausola WHERE è applicabile a righe singole. Una query può contenere sia una clausola WHERE che una clausola HAVING.  Esempio SELECT regista, COUNT(*) AS totale FROM film group by regista HAVING totale >1"
211,Cosa sono gli Ejb?,"Gli Enterprise JavaBean (EJB) sono i componenti software  lato server che vengono eseguiti in un container. Questo container EJB è tipicamente implementato all'interno degli application server. Forniscono numerosi servizi tra cui  tra cui la persistenza, il supporto alle transazioni, la gestione della concorrenza, della sicurezza.  Possiamo classificare gli EJB in tre categorie :     • Session bean     • Entity bean     • Message-driven bean"
212,Cos’è un MDB?,"Un Message-Driven Bean (MDB) è un componente EJB che riceve messaggi da una queue/topic, inviati da un valido client JMS.  Per crearlo è sufficiente usare l'annotation  @MessageDriven e implementare l'interfaccia MessageListener."
213,Cosa c è di simile tra ejb e spring?,Trattano entrambi i bean.
214,Spiegare il significato di comunicazione asincrona e sincrona,"Di solito le comunicazioni fra i componenti di un’applicazione sono sincrone, ossia l’oggetto che effettua la chiamata e l’oggetto che viene invocato devono essere entrambi presenti affinché la comunicazione possa avvenire, ossia devono essere sincronizzati tra di loro. Quindi colui che invoca resterà in attesa di una qualche risposta. Nella comunicazione asincrona invece il client non resta in attesa della risposta ma continua a fare le sue cose, la risposta può arrivare anche in un secondo momento. Esempio di comunicazione sincrona: La telefonata, per comunicare deve essere presenti entrambi. Esempio di comunicazione asincrona: L’email, per comunicare non è necessaria la presenza contemporanea di entrambi."
215,Come fare a non avere valori ripetuti in una colonna (non chiave primaria) di una tabella?,"I vincoli UNIQUE garantiscono che non vengano immessi valori duplicati in una colonna, o in una combinazione di colonne specifiche, che non fa parte di una chiave primaria."
216,Cosa significa JMS?,"Java Messaging Service (JMS) fornisce uno standard di accesso ai MOM che costituisce un’alternativa all’utilizzo di API proprietarie; ad eccezione di Microsoft Message Queuing, la maggior parte dei prodotti MOM infatti supporta JMS."
217,Spiegare il modello di messaging Point-To-Point,"Nello schema point to point il mittente (Producer) invia un messaggio verso una particolare destinazione. Il ricevente (Consumer) sta in ascolto e riceve i messaggi su quella destinazione(chiamata coda o queue). L’intento del producer è inviare un messaggio ad uno specifico consumer che sarà l’unico a riceverlo, anche se al momento dell’invio non è disponibile. (ci sarà solo un consumer per quella coda queue). Sarà infatti il JMS Broker (servizio che gestisce lo scambio dei messaggi) a tenerlo in coda finché non sarà prelevato dal consumer."
218,Spiegare il modello di messaging Publish-Subscribe,Nello schema publish-subscribe un singolo produttore invia un messaggio ad una destinazione ( che prende il nome di topic) e tutti i consumatori che sono registrati presso quel topic possono riceverlo. Questo modello lavora si adatta particolarmente bene nel caso in sui si voglia effettuare il broadcasting di informazioni verso diversi sistemi.
219,Qual è il ciclo di vita di un ejb session  statefull?,"Il session statefull (SF) ha tre stati, Not exist, Pronto e Passivo. Dopo un certo periodo che non arrivano chiamate viene messo in stato Passivate (sull harddisk) per liberare memoria.  E dopo un certo  timeout viene distrutto."
220,Le transazioni negli Ejb,"Esistono due distinti modi di utilizzare le transazioni in EJB.     • CMT (container-managed transaction), la transazione è gestita dal contaneir.     • BMT (bean-manager transaction), la transazione è gestita dallo sviluppatore. In una container-managed transaction, il container si occupa di iniziare la transazione ed effettuarne il commit e il rollback al posto dello sviluppatore. I confini della transazione sono marcati dall’inizio e la fine di un metodo business di un EJB. Tutto ciò che bisogna fare è dire al container come deve gestire le transazioni mediante l’uso delle annotazioni . Un esempio di annotazione è l’attributo @TransactionAttribute che serve a comunicare al container come dovrebbe gestire la transazione e può essere applicato ad un singolo metodo o all’intero bean: in quest’ultimo caso viene applicato a tutti i metodi di business. Esistono sei possibili valori per tale attributo:         ◦ Required - se esiste una transazione (tx) proveniente dal chiamante utilizza quest'ultima altrimenti ne crea una nuova. E’il comportamento di default.         ◦ RequiresNew - crea sempre una nuova tx. Se ne esiste una proveniente dal chiamante la sospende.         ◦ Mandatory - (require existing) deve esistere una tx proveniente dal chiamante altrimenti lancia eccezione.         ◦ Supports - si adatta al chiamante.         ◦ NotSupported - sempre eseguito senza tx. Se esiste una tx proveniente dal chiamante la sospende.         ◦ Never - (no pre-existing) sempre eseguito senza tx. Se esiste una tx proveniente dal chiamante lancia eccezione."
221,Quali sono gli stati di un’entity in Jpa?,"Un’entità di cui l’EntityManager tiene traccia è detta attached o managed, viceversa quando un EntityManager non gestisce  più un’entità questa è detta detached. Un’entità che non è mai stata gestita dall’EntityManager è detta transient."
222,"Differenze tra Web Server, Servlet Container e Application Server	165?","Un Web Server (come Apache HTTP Server) è un server che ha lo scopo di generare pagine statiche (contenenti solo codice HTML) e dinamiche (contenenti codice come il PHP e ASP).  Un Servlet Container (come Tomcat), è un webserver che può gestire componenti come le servlet e le Jsp (Le JSP sono in realtà delle servlet, perciò per essere eseguite hanno bisogno di un servlet container). Application Server (come JBoss) supporta tutto la tecnologia JEE, che è composto, oltre che dalla Servlet API, anche da molte altre tecnologie: Enterprise Java Beans (EJB), Java Message Service (JMS), Java Transaction API (JTA) e diverse altre."
223,Quale Ejb usa la passivazione?,"Il session statefull (SF), dopo un certo periodo che non arrivano chiamate, viene messo in stato Passivate (sull harddisk) per liberare memoria.  E dopo un certo  timeout viene distrutto."
224,Differenze tra http Post e http Get,"Con una request http GET i dati  sono inviati nel url della richiesta:  www.example.com/register.php?firstname=peter&amp;name=miller&amp;age=55&amp;gender=male  E’ un tipo di request molto semplice da gestire. Lo svantaggio principale è che i dati, essendo nel url, sono visibili a tutti, quindi abbiamo un basso livello di sicurezza. Inoltre, abbiamo un limite sulla quantità di dati che possiamo inviare, dato che nel url possiamo inserire al massimo 2000 caratteri.  Nel http request di tipo POST i dati, invece, sono inseriti nel corpo della richiesta, nascondendoli alla vista dell’utente. Inoltre non abbiamo limiti sulla quantità dei dati che possiamo inviare."
225,Cos’è una servlet?,"Una servlet è un componente software scritto in Java, gestito da un “container” (un altro software, detto servlet-container, residente in un server), che produce una risposta dinamica alle richieste di un client.    Il servlet-container (o servlet-engine) è un componente software in cui una servlet viene eseguita, seguendo il proprio ciclo di vita. Un esempio di servlet container open-source è Tomcat.
Il processo di interazione client/serlvet è:     • Il client fa una richiesta HTTP al web server     • Il web server carica la servlet (solo la prima volta) e crea un thread per eseguirla     • Il container esegue la servlet richiesta     • La servlet genera la risposta     • La risposta viene restituita al cliente"
226,Qual è il ciclo di vita di una servlet?,"Una servlet attraversa il seguente ciclo di vita:       • Load & instantiation:  il container istanzia la servlet,             ▪ Servlet MyServlet = new HttpServlet();     • Initialization: il container chiama il metodo init. Il metodo init() viene eseguito una volta soltanto per ciascuna servlet. Permette di accedere a risorse utili per la servlet, aprire connessioni ad un db, ecc… MyServlet.init(ServletConfig);     • Request Handling: il container chiama il metodo service, in cui è specificata la logica di business della servlet,             ▪ MyServlet.service(request, response);          ◦ Il metodo service(HttpServletRequest request, HttpServletResponse response) è definito in maniera tale da invocare il giusto metodo fra quelli elencati a seconda del tipo di richiesta http ricevuta (get, post ...).          ◦ HttpServletRequest request  rende accessibili i dati relativi alla richiesta inoltrata dal client;           ◦ HttpServletResponse response: in cui inserire la risposta da passare al client.     • End of service: la servelt viene distrutta dal container MyServlet.destroy(); termina solo dopo che ogni altra invocazione ha terminato la propria esecuzione. tipicamente si effettua overriding di questo metodo solo per rilasciare le risorse occupate prima che la Servlet venga distrutta. "
227,Le servlet sono thread-safe?,Le servlet non sono thread-safe. E’ possibile renderle adatte ad un contesto multithread ma questo potrebbe portare dei peggioramenti sulle prestazioni.
228,Come funziona la sum di sql?,La funzione sum(colonna) ritorna la somma della colonna di tipo numerico indicata nella parentesi. Sintassi: SELECT SUM(column_name) FROM table_name WHERE condition;  Esempio: SELECT  sum(sale.Posti) FROM sale Restituisce il totale dei posti delle sale.
229,"In Jpa, cosa significa che i dati sono in modalità fetch lazy o eager?","L’EntityManager normalmente non carica tutti i dati di una entity (quindi tutte le eventuali relazioni foreign keys) quando questa viene recuperata dal database, tale modalità è definita lazy fetching. Questo perché queste relazioni hanno una o più entità corrispondenti e quindi prelevarle tutte è costituisce un’operazione computazionalmente onerosa. Per questo vengono lette solo su richiesta. Viceversa, nella modalità eager, le relazioni vengono subito caricate.     • LAZY = fetch when needed     • EAGER = fetch immediately"
230,Un file ear può essere deployato in Tomcat?,"No, un file ear può essere deployato solo in un application server, e tomcat è un solo un servlet-container. "
231,Differenza tra Jsp e Servlet,"Una Jsp, dietro le quinte, viene trasformata anch’essa in una servlet ma la JSP, per la sua struttura formata sia da codice Java che da codice HTML, consente di poter avere una maggiore visibilità sulla parte di presentation, rispetto ad una Servlet che, invece, pur producendo anch’essa in output codice HTML, è interamente scritta in Java. "
232,Cosa significa persistenza dei dati?,"In informatica, il concetto di persistenza si riferisce alla Caratteristica dei dati di un programma di sopravvivere all'esecuzione del programma stesso che li ha creati: senza questa capacità questi infatti verrebbero salvati solo in memoria Ram venendo dunque persi allo spegnimento del computer. Questa possibilità è raggiunta salvando i dati in uno storage non volatile, come su un file system o su un database."
233,Cos’è una dipendenza di maven?,"Quanto più un progetto Java è complesso, tanto più il suo codice sorgente dipende da un numero sempre maggiore di librerie esterne. Queste librerie esterne sono chiamate, nel gergo di maven, dipendenze."
234,Cos’è lo scope di una dipendenza maven?,"Per ogni dipendenza è possibile anche definire uno scope, ossia individua in quale fase è necessaria la libreria:     • compile (default) – le dipendenze vengono inserite nella cartella lib del progetto.     • provided – è simile a compile, ma prevede che a runtime le dipendenze siano rese disponibili dall’ambiente di esecuzione.     • runtime – indica che la libreria non è necessaria per la compilazione, ma solo per l’esecuzione.     • test – le dipendenze sono richieste solo per l’esecuzione dei test     • system – la dipendenza non viene recuperata tramite repository, ma ne viene esplicitamente dichiarata la posizione locale "
235,"In svn, cosa si intende per trunk, branck e tag?","Il progetto, su svn, è suddiviso nelle directory ""trunk"", ""branches"" e ""tags"". Subversion non richiede di avere queste directory né di assegnare loro un significato speciale. Tuttavia, questa convenzione sono  molto utili.        • Trunk : l'area di sviluppo principale. È qui che si trova la  versione principale del codice con tutte le funzionalità più recenti.     • Tag : ogni volta viene rilasciata una versione ufficiale (versione finale, release candidate (RC) e beta) viene creato un tag.     • Branch :  i branch(rami) sono utilizzati per creare linee di sviluppo per più versioni dello stesso prodotto, ciò consente di eseguire correzioni di bug e creare versioni senza dover rilasciare le funzionalità più recenti,  (magari non ancora terminate o  testate).  Quando si inizia a lavorare su  un nuovo progetto si avrà una situazione del genere:  trunk /  - c’è la versione  su cui si sta sviluppando, che presto sarà 1.0 rami /  - vuoto  Una volta terminata la 1.0.0, si dirama il tronco in un nuovo ramo ""1.0"" e si crea un tag ""1.0.0"". Ora lavoriamo su ciò che alla fine sarà 1.1 continua nel bagagliaio.  trunk /  - versione di sviluppo, presto 1.1 branches / - 1.0 versione di rilascio tags /  - 1.0.0 versione di rilascio  Una volta trovati abbastanza bug (o forse un bug critico), si decide di fare una versione 1.0.1. Quindi si crea un tag ""1.0.1"" dal ramo 1.0 e rilascia il codice. A questo punto, il trunk conterrà quello che sarà 1.1 e il ramo ""1.0"" contiene il codice 1.0.1. La prossima volta che rilascerai un aggiornamento a 1.0, sarebbe 1.0.2. "
236,Si crea un wsdl dal web service o dal web service si crea il wsdl?,"Si possono adottare entrambe le soluzioni, dato un web service si può ottenere un wsdl e anche il viceversa, dal wsdl si può ottenere un web service."
237,Quanti tipi di relazioni tra tabelle db ci sono?,"In un database relazionale, le relazioni, tra tabelle, possono essere di tre tipi:      • uno a molti;     • uno a uno;     • molti a molti."
238,Cos’è una foreign key nei database?,"Per chiave esterna (foreign key) di una relazione da una tabella A a una tabella B, si intende un campo, o un insieme di campi, che è presente in entrambe le tabelle. Inoltre ogni valore di questi campi presenti nella tabella A devono essere presente nella tabella B."
239,Cos’è una chiave primaria?,"Per chiave primaria (primary key) si intende un campo, o un insieme di campi, che identifica in maniera UNIVOCA quel determinato record;"
240,E’ possibile usare jpa senza hibernate?,"Jpa è una specifica, hibernate è un jpa provider. E’ possibile usare jpa anche con un’altra implementazione che non sia hibernate."
241,Cos’è l’Inversion of Control e la Dependency Injecton (IoC) in spring?,"L’Inversion of Control (o IoC), un concetto piuttosto ampio che descrive un approccio tipico dei moderni framework: non sono più i componenti custom del progetto a richiamare gli elementi del framework, ma, viceversa, è il framework a ricercare i componenti specifici dell’applicazione e integrarli.  In questo, dunque, consiste la famosa inversione di controllo di cui tanto si parla. Il framework non è più un monolite che espone delle funzionalità predefinite, ma è un nucleo estendibile tramite logiche personalizzate, in maniera modulare.  Dipendency Injection (o DI) è invece il nome che si dà ad una delle diverse implementazioni che la Inversion of Control può avere. Per intenderci, Spring implementa la IoC tramite Dependency Injection. Chiariamo prima cosa sono le dipendenze. Una classe A si dice dipendente dalla classe B se ne usa in qualche punto i servizi offerti, ad esempio A ha al suo interno una variabile di tipo B. La  Dependency injection  prende il controllo su tutti gli aspetti di   creazione degli oggetti e delle loro dipendenze. La libreria Java Spring usa molto diffusamente la Dependency Injection con il risultato, tra le altre cose,  di eliminare dal codice applicativo ogni logica di inizializzazione.  Quindi lo sviluppatore non dovrà più preoccuparsi delle  le operazioni di creazione, inizializzazione degli oggetti ed invocazione dei metodi,  ma il framework, che reagendo a qualche ""stimolo"" se ne occuperà per suo conto."
